survey_id,source_file,source_id,language,theme,type,year,title,url,normalized_url,publisher_or_venue,relevance,cash_etf_use
LIT279,lit_en_momentum.csv,EN-151,EN,,journal,2022,"Expected return, volume, and mispricing",https://doi.org/10.1016/j.jfineco.2021.05.014,https://doi.org/10.1016/j.jfineco.2021.05.014,Journal of Financial Economics,Han et al: volume amplifies mispricing correction vs continuation; volume-conditioned momentum theory.,
LIT280,lit_en_momentum.csv,EN-152,EN,,journal,2023,Is There a Replication Crisis in Finance?,https://doi.org/10.1111/jofi.13249,https://doi.org/10.1111/jofi.13249,The Journal of Finance,Jensen-Kelly-Pedersen: Bayesian replication says most factors are real but shrunk; balanced replication verdict.,
LIT281,lit_en_momentum.csv,EN-153,EN,,journal,2023,Machine Learning vs. Economic Restrictions: Evidence from Stock Return Predictability,https://doi.org/10.1287/mnsc.2022.4449,https://doi.org/10.1287/mnsc.2022.4449,Management Science,"Avramov-Cheng-Metzker: ML alphas shrink under economic restrictions (costs, shorting); realistic ML expectations.",
LIT282,lit_en_momentum.csv,EN-154,EN,,journal,2023,Machine learning and the cross-section of emerging market stock returns,https://doi.org/10.1016/j.ememar.2023.101022,https://doi.org/10.1016/j.ememar.2023.101022,Emerging Markets Review,Hanauer et al: ML cross-section in emerging markets; momentum/reversal features matter most.,
LIT283,lit_en_momentum.csv,EN-155,EN,,journal,2013,Standing Out From the Crowd: Measuring Crowding in Quantitative Strategies,https://doi.org/10.3905/jpm.2013.39.4.014,https://doi.org/10.3905/jpm.2013.39.4.014,The Journal of Portfolio Management,Cahan-Luo: practitioner crowding dashboard for quant signals; early warning indicators.,
LIT284,lit_en_momentum.csv,EN-156,EN,,journal,2014,The Growth and Limits of Arbitrage: Evidence from Short Interest,https://doi.org/10.1093/rfs/hht066,https://doi.org/10.1093/rfs/hht066,Review of Financial Studies,Hanson-Sunderam: short interest reveals arbitrage capital allocation; capacity of anomaly strategies.,
LIT285,lit_en_momentum.csv,EN-157,EN,,journal,2015,"Smart money, dumb money, and capital market anomalies",https://doi.org/10.1016/j.jfineco.2015.07.003,https://doi.org/10.1016/j.jfineco.2015.07.003,Journal of Financial Economics,"Akbas et al: dumb money flows amplify anomalies, smart money attenuates; flow-based crowding channel.",
LIT286,lit_en_momentum.csv,EN-158,EN,,working-ssrn,2015,The Capacity of Trading Strategies,https://doi.org/10.2139/ssrn.2585399,https://doi.org/10.2139/ssrn.2585399,SSRN Electronic Journal,Landier-Simon-Thesmar: strategy capacity estimation under price impact; how big before alpha dies.,
LIT287,lit_en_momentum.csv,EN-159,EN,,journal,2019,Crowded Trades: Implications for Sector Rotation and Factor Timing,https://doi.org/10.3905/jpm.2019.45.5.046,https://doi.org/10.3905/jpm.2019.45.5.046,The Journal of Portfolio Management,Kinlaw-Kritzman-Turkington: centrality-based crowding measure for sector rotation and factor timing.,
LIT288,lit_en_momentum.csv,EN-160,EN,,working-ssrn,2020,Zooming In on Equity Factor Crowding,https://doi.org/10.2139/ssrn.3518404,https://doi.org/10.2139/ssrn.3518404,SSRN working paper,CFM: order-flow imprints of factor crowding - momentum rebalancing is 1-2% of flow and rising; direct crowding measurement.,
LIT289,lit_en_momentum.csv,EN-162,EN,,journal,2022,When do systematic strategies decay?,https://doi.org/10.1080/14697688.2022.2098810,https://doi.org/10.1080/14697688.2022.2098810,Quantitative Finance,Falck-Rej-Thesmar: systematic strategy Sharpe decays after discovery/publication; decay curve estimates.,
LIT290,lit_en_momentum.csv,EN-163,EN,,working-ssrn,2023,Crowded Spaces and Anomalies,https://doi.org/10.2139/ssrn.4618248,https://doi.org/10.2139/ssrn.4618248,SSRN working paper,2023-24 SSRN: anomaly returns concentrate in crowded stocks and raise crash risk; crowding as limit-to-arbitrage.,
LIT291,lit_en_momentum.csv,EN-164,EN,,working-ssrn,2024,Dynamics of Factor Crowding,https://doi.org/10.2139/ssrn.5023380,https://doi.org/10.2139/ssrn.5023380,SSRN working paper,Hua-Sun 2024 SSRN: cross-sectional and temporal dynamics of factor crowding; barriers-to-entry taxonomy.,
LIT292,lit_en_momentum.csv,EN-165,EN,,journal,2025,Can Competition Increase Profits in Factor Investing?,https://doi.org/10.1287/mnsc.2022.02684,https://doi.org/10.1287/mnsc.2022.02684,Management Science,DeMiguel-Martin-Utrera-Uppal: competition for factor profits and liquidity provision; equilibrium crowding effects.,
LIT293,lit_en_momentum.csv,EN-166,EN,,arxiv,2025,"Not All Factors Crowd Equally: Modeling, Measuring, and Trading on Alpha Decay",https://arxiv.org/abs/2512.11913,https://arxiv.org/abs/2512.11913,arXiv preprint,"2025 arXiv: hyperbolic alpha-decay law for crowded mechanical factors (momentum); crowding predicts crashes, not means.",
LIT294,lit_en_momentum.csv,EN-167,EN,,arxiv,2026,Is Trend Still Your Friend? A Microstructural Account of the Demise of Short-Term Trend,https://arxiv.org/abs/2607.01550,https://arxiv.org/abs/2607.01550,arXiv preprint,2026 arXiv (CFM): microstructural account of short-term trend's demise - crowding killed the fast signal.,
LIT295,lit_en_momentum.csv,EN-168,EN,,journal,2007,The Volatility Effect,https://doi.org/10.3905/jpm.2007.698039,https://doi.org/10.3905/jpm.2007.698039,The Journal of Portfolio Management,Blitz-van Vliet: the volatility effect - low-vol stocks match returns with less risk; defensive sleeve rationale.,
LIT296,lit_en_momentum.csv,EN-169,EN,,journal,2012,Leverage Aversion and Risk Parity,https://doi.org/10.2469/faj.v68.n1.1,https://doi.org/10.2469/faj.v68.n1.1,Financial Analysts Journal,Asness-Frazzini-Pedersen: risk parity as leverage-aversion payoff; balanced-risk allocation logic.,
LIT297,lit_en_momentum.csv,EN-170,EN,,journal,2014,Betting against beta,https://doi.org/10.1016/j.jfineco.2013.10.005,https://doi.org/10.1016/j.jfineco.2013.10.005,Journal of Financial Economics,Frazzini-Pedersen: leverage-constrained investors overpay for beta; why low-beta/defensive sleeves earn premia.,
LIT298,lit_en_momentum.csv,EN-171,EN,,journal,2015,Investing with Style,https://joim.com/article/investing-with-style/,https://joim.com/article/investing-with-style,Journal of Investment Management,Asness-Ilmanen-Israel-Moskowitz: value/momentum/carry/defensive as implementable style premia; portfolio-construction guide.,
LIT299,lit_en_momentum.csv,EN-172,EN,,journal,2018,Carry,https://doi.org/10.1016/j.jfineco.2017.11.002,https://doi.org/10.1016/j.jfineco.2017.11.002,Journal of Financial Economics,"Koijen et al: carry generalized to all asset classes, complements momentum; cross-signal diversification.",
LIT300,lit_en_momentum.csv,EN-173,EN,,working-ssrn,2019,Factor Premia and Factor Timing: A Century of Evidence,https://doi.org/10.2139/ssrn.3400998,https://doi.org/10.2139/ssrn.3400998,SSRN Electronic Journal,Ilmanen et al: century of factor premia across markets and the (limited) scope for factor timing.,
LIT301,lit_en_momentum.csv,EN-174,EN,,journal,2021,Global factor premiums,https://doi.org/10.1016/j.jfineco.2021.06.030,https://doi.org/10.1016/j.jfineco.2021.06.030,Journal of Financial Economics,Baltussen-Swinkels-van Vliet: global multi-asset factor premia over 200 years incl. trend and momentum; deep-sample priors.,
LIT302,lit_en_momentum.csv,EN-175,EN,,journal,2004,Are Momentum Profits Robust to Trading Costs?,https://doi.org/10.1111/j.1540-6261.2004.00656.x,https://doi.org/10.1111/j.1540-6261.2004.00656.x,The Journal of Finance,Korajczyk-Sadka: momentum survives costs up to multi-billion capacity depending on trade style; capacity math.,
LIT303,lit_en_momentum.csv,EN-176,EN,,journal,2004,The illusory nature of momentum profits,https://doi.org/10.1016/s0304-405x(03)00206-x,https://doi.org/10.1016/s0304-405x(03)00206-x,Journal of Financial Economics,Lesmond-Schill-Zhou: momentum profits concentrated in high-cost stocks; the pessimistic cost case.,
LIT304,lit_en_momentum.csv,EN-177,EN,,journal,2016,A Taxonomy of Anomalies and Their Trading Costs,https://doi.org/10.1093/rfs/hhv063,https://doi.org/10.1093/rfs/hhv063,Review of Financial Studies,Novy-Marx-Velikov: anomaly-by-anomaly cost taxonomy and mitigation rules; momentum turnover management.,
LIT305,lit_en_momentum.csv,EN-178,EN,,working-ssrn,2018,Trading Costs,https://doi.org/10.2139/ssrn.3229719,https://doi.org/10.2139/ssrn.3229719,SSRN working paper,Frazzini-Israel-Moskowitz: live AQR trading data - real costs far below academic estimates; optimistic counterpoint.,
LIT306,lit_en_momentum.csv,EN-179,EN,,journal,2020,What you see is not what you get: The costs of trading market anomalies,https://doi.org/10.1016/j.jfineco.2020.02.012,https://doi.org/10.1016/j.jfineco.2020.02.012,Journal of Financial Economics,Patton-Weller: implementation shortfall of anomalies in live funds; what you see is not what you get.,
LIT307,lit_en_momentum.csv,EN-180,EN,,journal,2023,Zeroing In on the Expected Returns of Anomalies,https://doi.org/10.1017/s0022109022000874,https://doi.org/10.1017/s0022109022000874,Journal of Financial and Quantitative Analysis,Chen-Velikov: expected returns of anomalies net of costs shrink toward zero post-publication; final word on net alpha.,
LIT308,lit_en_momentum.csv,EN-181,EN,,arxiv,2019,Enhancing Time Series Momentum Strategies Using Deep Neural Networks,https://arxiv.org/abs/1904.04912,https://arxiv.org/abs/1904.04912,arXiv preprint,Lim-Zohren-Roberts: deep networks that learn TSMOM sizing end-to-end; the DMN baseline.,
LIT309,lit_en_momentum.csv,EN-182,EN,,arxiv,2021,Slow Momentum with Fast Reversion: A Trading Strategy Using Deep Learning and Changepoint Detection,https://arxiv.org/abs/2105.13727,https://arxiv.org/abs/2105.13727,arXiv preprint,Wood et al: changepoint detection module makes slow momentum robust to fast reversion; nonstationarity handling.,
LIT310,lit_en_momentum.csv,EN-183,EN,,arxiv,2021,Trading with the Momentum Transformer: An Intelligent and Interpretable Architecture,https://arxiv.org/abs/2112.08534,https://arxiv.org/abs/2112.08534,arXiv preprint,Momentum Transformer: attention-based architecture beating LSTM DMNs with interpretable regimes.,
LIT311,lit_en_momentum.csv,EN-184,EN,,arxiv,2023,Constructing Time-Series Momentum Portfolios with Deep Multi-Task Learning,https://arxiv.org/abs/2306.13661,https://arxiv.org/abs/2306.13661,arXiv preprint,Ong-Herremans: multi-task deep learning for TSMOM portfolio construction.,
LIT312,lit_en_momentum.csv,EN-185,EN,,arxiv,2023,Few-Shot Learning Patterns in Financial Time-Series for Trend-Following Strategies,https://arxiv.org/abs/2310.10500,https://arxiv.org/abs/2310.10500,arXiv preprint,Few-shot pattern learning for trend strategies; adapting to regime scarcity.,
LIT313,lit_en_momentum.csv,EN-186,EN,,arxiv,2024,DeepUnifiedMom: Unified Time-series Momentum Portfolio Construction via Multi-Task Learning,https://arxiv.org/abs/2406.08742,https://arxiv.org/abs/2406.08742,arXiv preprint,DeepUnifiedMom: unified multi-task momentum portfolios across horizons.,
LIT314,lit_en_momentum.csv,EN-187,EN,,arxiv,2025,Follow the Leader: Enhancing Systematic Trend-Following Using Network Momentum,https://arxiv.org/abs/2501.07135,https://arxiv.org/abs/2501.07135,arXiv preprint,Network momentum: cross-asset lead-lag graphs enhance trend following.,
LIT315,lit_en_momentum.csv,EN-188,EN,,arxiv,2025,TrendFolios: A Portfolio Construction Framework for Utilizing Momentum and Trend-Following,https://arxiv.org/abs/2506.09330,https://arxiv.org/abs/2506.09330,arXiv preprint,TrendFolios: portfolio construction framework combining momentum and trend signals.,
LIT316,lit_en_momentum.csv,EN-189,EN,,arxiv,2026,Be Water: An Evolutionary Proof for Trend-Following,https://arxiv.org/abs/2603.29593,https://arxiv.org/abs/2603.29593,arXiv preprint,2026: evolutionary/adaptive argument for why trend following persists; theory of survival.,
LIT317,lit_en_momentum.csv,EN-190,EN,,arxiv,2026,Systematic Trend-Following with Adaptive Portfolio Construction,https://arxiv.org/abs/2602.11708,https://arxiv.org/abs/2602.11708,arXiv preprint,2026: adaptive portfolio construction layered on systematic trend; construction-vs-signal decomposition.,
LIT318,lit_en_alphamine.csv,EN001,EN,,paper,2016,101 Formulaic Alphas,https://arxiv.org/abs/1601.00991,https://arxiv.org/abs/1601.00991,Wilmott / arXiv,Canonical WorldQuant disclosure of 101 executable price-volume alpha formulas.,
LIT319,lit_en_alphamine.csv,EN002,EN,,paper,2015,"Performance v. Turnover: A Story by 4,000 Alphas",https://doi.org/10.48550/arxiv.1509.08110,https://doi.org/10.48550/arxiv.1509.08110,arXiv / Journal of Investment Strategies,"Large proprietary-alpha study linking turnover, return, and volatility.",
LIT320,lit_en_alphamine.csv,EN003,EN,,book,2019,"Finding Alphas: A Quantitative Approach to Building Trading Strategies, 2nd Edition",https://onlinelibrary.wiley.com/doi/book/10.1002/9781119571278,https://onlinelibrary.wiley.com/doi/book/10.1002/9781119571278,Wiley,"WorldQuant practitioners describe alpha design, correlation, bias control, and machine learning.",
LIT321,lit_en_alphamine.csv,EN004,EN,,platform,2026,WorldQuant BRAIN,https://www.worldquant.com/brain/,https://worldquant.com/brain,WorldQuant,Official crowdsourced platform for constructing and simulating formulaic alphas.,
LIT322,lit_en_alphamine.csv,EN005,EN,,code,2019,WorldQuant Alpha101 Code,https://github.com/yli188/WorldQuant_alpha101_code,https://github.com/yli188/worldquant_alpha101_code,GitHub,Widely used Python implementation of the 101 Formulaic Alphas.,
LIT323,lit_en_alphamine.csv,EN006,EN,,code,2025,alpha101 Python package,https://github.com/diyizhilunba/alpha101,https://github.com/diyizhilunba/alpha101,GitHub,Packaged implementation and analysis interface for WorldQuant Alpha101.,
LIT324,lit_en_alphamine.csv,EN007,EN,,code,2018,Genetic-Alpha,https://github.com/Morgansy/Genetic-Alpha,https://github.com/morgansy/genetic-alpha,GitHub,Genetic-programming engine specialized for time-series alpha-factor generation.,
LIT325,lit_en_alphamine.csv,EN008,EN,,paper,2020,AutoAlpha: an Efficient Hierarchical Evolutionary Algorithm for Mining Alpha Factors in Quantitative Investment,https://doi.org/10.48550/arxiv.2002.08245,https://doi.org/10.48550/arxiv.2002.08245,arXiv,Introduces hierarchical evolutionary search and PCA quality-diversity for formulaic alphas.,
LIT326,lit_en_alphamine.csv,EN009,EN,,paper,2021,AlphaEvolve: A Learning Framework to Discover Novel Alphas in Quantitative Investment,https://doi.org/10.1145/3448016.3457324,https://doi.org/10.1145/3448016.3457324,ACM SIGMOD,"AutoML framework evolves scalar, vector, and matrix alphas while pruning redundancy.",
LIT327,lit_en_alphamine.csv,EN010,EN,,paper,2023,Generating Synergistic Formulaic Alpha Collections via Reinforcement Learning,https://doi.org/10.1145/3580305.3599831,https://doi.org/10.1145/3580305.3599831,ACM KDD,AlphaGen optimizes factor sets for downstream combination performance rather than isolated IC.,
LIT328,lit_en_alphamine.csv,EN011,EN,,code,2023,AlphaGen,https://github.com/ICT-FinD-Lab/alphagen,https://github.com/ict-find-lab/alphagen,GitHub,"Official AlphaGen implementation with RL, GP, DSO, Qlib, and LLM extensions.",
LIT329,lit_en_alphamine.csv,EN012,EN,,paper,2024,Synergistic Formulaic Alpha Generation for Quantitative Trading based on Reinforcement Learning,https://arxiv.org/abs/2401.02710,https://arxiv.org/abs/2401.02710,arXiv,Extends synergistic RL alpha mining with expanded search and seed initialization.,
LIT330,lit_en_alphamine.csv,EN014,EN,,code,2025,AlphaForge,https://github.com/DulyHao/AlphaForge,https://github.com/dulyhao/alphaforge,GitHub,Official code for mining a factor zoo and dynamically combining selected alphas.,
LIT331,lit_en_alphamine.csv,EN015,EN,,paper,2024,Alpha Mining and Enhancing via Warm Start Genetic Programming for Quantitative Investment,https://doi.org/10.48550/arxiv.2412.00896,https://doi.org/10.48550/arxiv.2412.00896,arXiv,Uses informed initialization and structural constraints to focus GP on promising alpha regions.,
LIT332,lit_en_alphamine.csv,EN016,EN,,paper,2024,RiskMiner: Discovering Formulaic Alphas via Risk Seeking Monte Carlo Tree Search,https://doi.org/10.1145/3677052.3698613,https://doi.org/10.1145/3677052.3698613,ACM ICAIF,Uses reward-dense risk-seeking MCTS to improve exploration and factor-set synergy.,
LIT333,lit_en_alphamine.csv,EN017,EN,,paper,2024,Alpha2: Discovering Logical Formulaic Alphas using Deep Reinforcement Learning,https://doi.org/10.48550/arxiv.2406.16505,https://doi.org/10.48550/arxiv.2406.16505,arXiv,"Combines DRL, MCTS, dimensional analysis, and diversity-aware alpha construction.",
LIT334,lit_en_alphamine.csv,EN018,EN,,code,2024,Alpha2,https://github.com/x35f/alpha2,https://github.com/x35f/alpha2,GitHub,Research code for program-style logical alpha construction with DRL-guided MCTS.,
LIT335,lit_en_alphamine.csv,EN019,EN,,paper,2025,QuantFactor REINFORCE: Mining Steady Formulaic Alpha Factors With Variance-Bounded REINFORCE,https://doi.org/10.1109/TSP.2025.3576781,https://doi.org/10.1109/tsp.2025.3576781,IEEE Transactions on Signal Processing,Stabilizes RL formula mining through variance-bounded REINFORCE design.,
LIT336,lit_en_alphamine.csv,EN020,EN,,paper,2025,AlphaQCM: Alpha Discovery with Distributional Reinforcement Learning,https://openreview.net/forum?id=IS7kW28VVt,https://openreview.net/forum?id=is7kw28vvt,OpenReview,"Uses quantiled conditional moments to address sparse, nonstationary alpha-mining rewards.",
LIT337,lit_en_alphamine.csv,EN021,EN,,paper,2026,AlphaSAGE: Structure-Aware Alpha Mining via GFlowNets for Robust Exploration,https://proceedings.iclr.cc/paper_files/paper/2026/hash/06115011841a8d500050261c0ac4b1e4-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2026/hash/06115011841a8d500050261c0ac4b1e4-abstract-conference.html,ICLR,"GFlowNet and graph encoding target diverse, structurally novel, predictive alphas.",
LIT338,lit_en_alphamine.csv,EN022,EN,,code,2026,AlphaSAGE,https://github.com/BerkinChen/AlphaSAGE,https://github.com/berkinchen/alphasage,GitHub,Official implementation of structure-aware GFlowNet alpha generation.,
LIT339,lit_en_alphamine.csv,EN023,EN,,paper,2026,Alpha Discovery via Grammar-Guided Learning and Search,https://arxiv.org/abs/2601.22119,https://arxiv.org/abs/2601.22119,arXiv,AlphaCFG constrains formula language and applies grammar-aware learning and search.,
LIT340,lit_en_alphamine.csv,EN024,EN,,paper,2026,AlphaFormer: End-to-End Symbolic Regression of Alpha Factors with Transformers,https://proceedings.mlr.press/v328/huang26a.html,https://proceedings.mlr.press/v328/huang26a.html,AISTATS / PMLR,Pretrained encoder-decoder generates synergistic alpha expressions without per-market retraining.,
LIT341,lit_en_alphamine.csv,EN025,EN,,paper,2026,AlphaEval: A Comprehensive and Efficient Evaluation Framework for Formula Alpha Mining,https://doi.org/10.1145/3770855.3817727,https://doi.org/10.1145/3770855.3817727,ACM KDD,"Backtest-free evaluation spans prediction, stability, robustness, logic, and diversity.",
LIT342,lit_en_alphamine.csv,EN026,EN,,paper,2023,Mining profitable alpha factors via convolution kernel learning,https://doi.org/10.1007/s10489-023-05014-4,https://doi.org/10.1007/s10489-023-05014-4,Applied Intelligence,Iterative sparse convolution-kernel evolution yields interpretable entry-signal factors.,
LIT343,lit_en_alphamine.csv,EN027,EN,,paper,2025,Symbolic Modeling for financial asset pricing,https://doi.org/10.1016/j.jfds.2025.100150,https://doi.org/10.1016/j.jfds.2025.100150,Journal of Finance and Data Science,Combines deep learning and genetic programming to discover shared nonlinear pricing equations.,
LIT344,lit_en_alphamine.csv,EN028,EN,,paper,2024,Forecasting stock prices changes using long-short term memory neural network with symbolic genetic programming,https://doi.org/10.1038/s41598-023-50783-0,https://doi.org/10.1038/s41598-023-50783-0,Scientific Reports,Uses symbolic GP as feature construction for cross-sectional LSTM return forecasts.,
LIT345,lit_en_alphamine.csv,EN029,EN,,paper,2024,Integrating Symbolic Genetic Programming With LSTM for Forecasting Cross-Sectional Price Returns,https://doi.org/10.54364/AAIML.2024.44173,https://doi.org/10.54364/aaiml.2024.44173,Applied Artificial Intelligence and Machine Learning,Compares SGP-LSTM stock-ranking features across Chinese and Japanese markets.,
LIT346,lit_en_alphamine.csv,EN030,EN,,paper,2024,A Method Based on Genetic Programming to Automatically Construct Factors for Annual Report Scenarios,https://doi.org/10.1109/ICNC-FSKD64080.2024.10702271,https://doi.org/10.1109/icnc-fskd64080.2024.10702271,IEEE ICNC-FSKD,Injects expert knowledge into GP factor construction for annual-report analysis.,
LIT347,lit_en_alphamine.csv,EN031,EN,,paper,2025,AlphaAgent: LLM-Driven Alpha Mining with Regularized Exploration to Counteract Alpha Decay,https://doi.org/10.1145/3711896.3736838,https://doi.org/10.1145/3711896.3736838,ACM KDD,"Regularizes LLM factors for originality, hypothesis alignment, and structural simplicity.",
LIT348,lit_en_alphamine.csv,EN032,EN,,code,2025,AlphaAgent,https://github.com/RndmVariableQ/AlphaAgent,https://github.com/rndmvariableq/alphaagent,GitHub,Official code for LLM-agent alpha mining with AST-based anti-decay controls.,
LIT349,lit_en_alphamine.csv,EN033,EN,,paper,2024,Can Large Language Models Mine Interpretable Financial Factors More Effectively? A Neural-Symbolic Factor Mining Agent Model,https://doi.org/10.18653/v1/2024.findings-acl.233,https://doi.org/10.18653/v1/2024.findings-acl.233,Findings of ACL,FAMA combines cross-sample diversity with chain-of-experience prompting.,
LIT350,lit_en_alphamine.csv,EN034,EN,,paper,2025,Alpha-GPT: Human-AI Interactive Alpha Mining for Quantitative Investment,https://aclanthology.org/2025.emnlp-demos.14/,https://aclanthology.org/2025.emnlp-demos.14,EMNLP System Demonstrations,Interactive LLM system turns researcher ideas into iterative executable alpha searches.,
LIT351,lit_en_alphamine.csv,EN035,EN,,paper,2025,Automate Strategy Finding with LLM in Quant Investment,https://aclanthology.org/2025.findings-emnlp.1005/,https://aclanthology.org/2025.findings-emnlp.1005,Findings of EMNLP,"Risk-aware multi-agent pipeline generates, filters, and dynamically weights alpha candidates.",
LIT352,lit_en_alphamine.csv,EN037,EN,,paper,2025,Navigating the Alpha Jungle: An LLM-Powered MCTS Framework for Formulaic Factor Mining,https://arxiv.org/abs/2505.11122,https://arxiv.org/abs/2505.11122,arXiv,Couples LLM reasoning with MCTS and backtest feedback for formula exploration.,
LIT353,lit_en_alphamine.csv,EN038,EN,,paper,2025,Chain-of-Alpha: Unleashing the Power of Large Language Models for Alpha Mining in Quantitative Trading,https://arxiv.org/abs/2508.06312,https://arxiv.org/abs/2508.06312,arXiv,Dual generation and optimization chains automate formula creation and feedback refinement.,
LIT354,lit_en_alphamine.csv,EN039,EN,,paper,2025,From Linear to Hierarchical: Evolving Tree-structured Thoughts for Efficient Alpha Mining,https://arxiv.org/abs/2508.16334,https://arxiv.org/abs/2508.16334,arXiv,TreEvo evolves hierarchical reasoning components instead of flat prompts.,
LIT355,lit_en_alphamine.csv,EN040,EN,,survey,2025,A survey on large language model-based alpha mining,https://doi.org/10.1631/FITEE.2500386,https://doi.org/10.1631/fitee.2500386,Frontiers of Information Technology and Electronic Engineering,"Focused taxonomy of LLM alpha miners, evaluators, assistants, risks, and gaps.",
LIT356,lit_en_alphamine.csv,EN041,EN,,paper,2026,Cognitive Alpha Mining via LLM-Driven Code-Based Evolution,https://aclanthology.org/2026.acl-long.538/,https://aclanthology.org/2026.acl-long.538,ACL,"CogAlpha evolves code-level alphas through multi-stage LLM reasoning, mutation, and recombination.",
LIT357,lit_en_alphamine.csv,EN044,EN,,benchmark,2026,AlphaBench: Benchmarking Large Language Models in Formulaic Alpha Factor Mining,https://openreview.net/forum?id=d97Q8r7ZKZ,https://openreview.net/forum?id=d97q8r7zkz,ICLR,"Standardizes LLM factor generation, evaluation, and iterative-search tasks.",
LIT358,lit_en_alphamine.csv,EN045,EN,,platform,2026,AlphaBench project site,https://alphabench.cc/,https://alphabench.cc,AlphaBench,"Official benchmark portal with tasks, results, and FFO execution details.",
LIT359,lit_en_alphamine.csv,EN046,EN,,code,2026,AlphaBench,https://github.com/CityU-MLO/AlphaBench,https://github.com/cityu-mlo/alphabench,GitHub,Open benchmark and Qlib-based toolchain for formulaic-factor LLMs.,
LIT360,lit_en_alphamine.csv,EN047,EN,,paper,2026,"Hubble: An LLM-Driven Agentic Framework for Safe, Diverse, and Reproducible Alpha Factor Discovery",https://doi.org/10.48550/arxiv.2604.09601,https://doi.org/10.48550/arxiv.2604.09601,arXiv,"Constrains LLM generation with a DSL, AST sandbox, RAG, and family-aware selection.",
LIT361,lit_en_alphamine.csv,EN048,EN,,paper,2026,FactorMiner: A Self-Evolving Agent with Skills and Experience Memory for Financial Alpha Discovery,https://doi.org/10.48550/arxiv.2602.14670,https://doi.org/10.48550/arxiv.2602.14670,arXiv,Uses executable skills and structured success/failure memory to avoid redundant mining.,
LIT362,lit_en_alphamine.csv,EN049,EN,,code,2026,FactorMiner implementation,https://github.com/minihellboy/factorminer,https://github.com/minihellboy/factorminer,GitHub,"Typed-DSL implementation with memory, strict recomputation, and factor-library admission.",
LIT363,lit_en_alphamine.csv,EN050,EN,,paper,2026,AlphaPROBE: Alpha Mining via Principled Retrieval and On-graph Biased Evolution,https://arxiv.org/abs/2602.11917,https://arxiv.org/abs/2602.11917,arXiv,Models factor genealogy as a DAG with Bayesian seed retrieval and ancestry-aware generation.,
LIT364,lit_en_alphamine.csv,EN051,EN,,code,2026,AlphaPROBE,https://github.com/gta0804/AlphaPROBE,https://github.com/gta0804/alphaprobe,GitHub,Official implementation of graph-structured retrieval and alpha evolution.,
LIT365,lit_en_alphamine.csv,EN052,EN,,paper,2026,From Feedback Loops to Policy Updates: Reinforcement Fine-Tuning for LLM-Based Alpha Factor Discovery,https://doi.org/10.48550/arxiv.2605.15412,https://doi.org/10.48550/arxiv.2605.15412,arXiv,QuantEvolver converts executable factor rewards into LLM policy updates.,
LIT366,lit_en_alphamine.csv,EN053,EN,,code,2026,QuantEvolver,https://github.com/QuantLLM/QuantEvolver,https://github.com/quantllm/quantevolver,GitHub,"RFT-ready factor DSL, seed curation, backtesting, and diversity-complementarity rewards.",
LIT367,lit_en_alphamine.csv,EN054,EN,,paper,2026,FactorEngine: A Program-level Knowledge-Infused Factor Mining Framework for Quantitative Investment,https://doi.org/10.48550/arxiv.2603.16365,https://doi.org/10.48550/arxiv.2603.16365,arXiv,Searches Turing-complete factor programs using LLM logic and Bayesian parameter optimization.,
LIT368,lit_en_alphamine.csv,EN055,EN,,paper,2025,R&D-Agent-Quant: A Multi-Agent Framework for Data-Centric Factors and Model Joint Optimization,https://arxiv.org/abs/2505.15155,https://arxiv.org/abs/2505.15155,NeurIPS / arXiv,"Automates hypothesis, factor implementation, backtesting, and factor-model co-optimization.",
LIT369,lit_en_alphamine.csv,EN056,EN,,code,2024,RD-Agent,https://github.com/microsoft/RD-Agent,https://github.com/microsoft/rd-agent,GitHub,Microsoft's open multi-agent R&D framework with Qlib factor-mining scenarios.,
LIT370,lit_en_alphamine.csv,EN058,EN,,code,2026,EVOQUANT anonymous artifact,https://anonymous.4open.science/r/EVOQUANT,https://anonymous.4open.science/r/evoquant,4open.science,"Code artifact linked by the EvoQuant paper; affiliation is HKUST(GZ), not HKU.",
LIT371,lit_en_alphamine.csv,EN059,EN,,paper,2026,EvoAlpha: An LLM-Enhanced Evolutionary Framework for Formulaic Alpha Mining,https://doi.org/10.1109/ICASSP55912.2026.11463591,https://doi.org/10.1109/icassp55912.2026.11463591,IEEE ICASSP,"Uses LLM-enhanced evolutionary chain-of-thought, code evaluation, and diversity checks.",
LIT372,lit_en_alphamine.csv,EN060,EN,,paper,2026,AlphaSeek: Trajectory-Level Self-Iterative Factor Mining Framework for Multi-Source Financial Data,https://arxiv.org/abs/2608.13913,https://arxiv.org/abs/2608.13913,arXiv,Evolves end-to-end research trajectories sourced from papers and news.,
LIT373,lit_en_alphamine.csv,EN061,EN,,survey,2026,Towards Autonomous Formulaic Alpha Discovery: An Evolutionary Computation Perspective,https://arxiv.org/abs/2608.01789,https://arxiv.org/abs/2608.01789,arXiv,"Unifies GP, RL, GFlowNet, MCTS, LLM, and agentic alpha discovery.",
